"","id","name"
"4234","CHEMBL3301574","TISAGENLECLEUCEL"
"4235","CHEMBL2355317","CHEMBL2355317"
"4236","CHEMBL449325","CHEMBL449325"
"4237","CHEMBL3184799","MEPHENTERMINE SULFATE"
"4238","CHEMBL225546","EQUILENIN"
"4239","CHEMBL1200341","INDECAINIDE HYDROCHLORIDE"
"4240","CHEMBL2108821","TRYPSIN, CRYSTALLIZED"
"4241","CHEMBL1743026","GEVOKIZUMAB"
"4242","CHEMBL3301608","LANOPEPDEN"
"4243","CHEMBL1201","THIOTHIXENE"
"4244","CHEMBL2108031","GALGENPROSTUCEL-L"
"4245","CHEMBL409153","ISAVUCONAZOLE"
"4246","CHEMBL2108237","CAPSICUM OLEORESIN"
"4247","CHEMBL260402","IODOMETOMIDATE I-123, R-"
"4248","CHEMBL573887","CHEMBL573887"
"4249","CHEMBL1200426","METHIXENE HYDROCHLORIDE"
"4250","CHEMBL1256717","ITRIGLUMIDE"
"4251","CHEMBL173373","ETHYL PYRUVATE"
"4252","CHEMBL4298080","COAGULATION FACTOR IX RECOMBINANT HUMAN"
"4253","CHEMBL4650347","ANAPRAZOLE SODIUM"
"4254","CHEMBL2104482","TUCARESOL"
"4255","CHEMBL3544913","VIXOTRIGINE"
"4256","CHEMBL3301607","FILGOTINIB"
"4257","CHEMBL2103869","DASOLAMPANEL"
"4258","CHEMBL261454","HTS-466284"
"4259","CHEMBL4650404","LEISH-F3"
"4260","CHEMBL2109163","HEPATITIS B VIRUS VACCINE INACTIVATED"
"4261","CHEMBL1197","HEXYLCAINE"
"4262","CHEMBL3545027","XL-281"
"4263","CHEMBL119521","ETHYL HYDROGEN HEXYLPHOSPHONATE"
"4264","CHEMBL374385","NCX-4016"
"4265","CHEMBL1078549","PAEONIFLORIN"
"4266","CHEMBL1094966","PIRBUTEROL"
"4267","CHEMBL2104608","CYFLUTHRIN"
"4268","CHEMBL1451173","DIPYROCETYL"
"4269","CHEMBL1200806","NAPROXEN SODIUM"
"4270","CHEMBL1510","ELETRIPTAN"
"4271","CHEMBL1161998","CHEMBL1161998"
"4272","CHEMBL488937","CG-400549"
"4273","CHEMBL83088","Phenanthren-9-Ylamine"
"4274","CHEMBL2110962","MEFENOREX"
"4275","CHEMBL3137327","OMEGA-3-CARBOXYLIC ACIDS"
"4276","CHEMBL1200381","ARGININE HYDROCHLORIDE"
"4277","CHEMBL1201489","SERACTIDE ACETATE"
"4278","CHEMBL3989525","AZIDAMFENICOL"
"4279","CHEMBL1223852","Alpha-Tocopherylquinone"
"4280","CHEMBL378927","CHEMBL378927"
"4281","CHEMBL1671","PROPRANOLOL HYDROCHLORIDE"
"4282","CHEMBL1597","DIMERCAPROL"
"4283","CHEMBL1200473","CYCLOPENTOLATE HYDROCHLORIDE"
"4284","CHEMBL512283","CHEMBL512283"
"4285","CHEMBL328190","LASOFOXIFENE"
"4286","CHEMBL75435","DEXKETOPROFEN"
"4287","CHEMBL282042","SAQUINAVIR MESYLATE"
"4288","CHEMBL3833370","ELAMIPRETIDE"
"4289","CHEMBL437747","CHEMBL437747"
"4290","CHEMBL3989714","POLYMYXIN B SULFATE"
"4291","CHEMBL1200530","CEFOXITIN SODIUM"
"4292","CHEMBL1241590","FLORFENICOL"
"4293","CHEMBL1673159","VCH-759"
"4294","CHEMBL4297165","CHLOROQUINE HYDROCHLORIDE"
"4295","CHEMBL135400","ZOPICLONE"
"4296","CHEMBL1200895","PHENELZINE SULFATE"
"4297","CHEMBL2106801","NORMETHANDRONE"
"4298","CHEMBL1082723","CIPARGAMIN"
"4299","CHEMBL494","ILOPROST"
"4300","CHEMBL1738757","REBASTINIB"
"4301","CHEMBL3301593","DECOGLURANT"
"4302","CHEMBL4650310","IP-2018"
"4303","CHEMBL2104986","TEDATIOXETINE"
"4304","CHEMBL604710","Z160"
"4305","CHEMBL276443","ETILAMFETAMINE"
"4306","CHEMBL2109545","TB-403"
"4307","CHEMBL1200984","AMLODIPINE MALEATE"
"4308","CHEMBL2181929","CHEMBL2181929"
"4309","CHEMBL1509","DROSPIRENONE"
"4310","CHEMBL810","TEMOZOLOMIDE"
"4311","CHEMBL39736","BUFORMIN"
"4312","CHEMBL1257015","PICOTAMIDE"
"4313","CHEMBL529","AZITHROMYCIN"
"4314","CHEMBL202839","CHEMBL202839"
"4315","CHEMBL273264","NAFAMOSTAT"
"4316","CHEMBL4297615","PARSACLISIB"
"4317","CHEMBL425","OLSALAZINE"
"4318","CHEMBL190729","CHEMBL190729"
"4319","CHEMBL83116","CHEMBL83116"
"4320","CHEMBL1200794","OXYMORPHONE HYDROCHLORIDE"
"4321","CHEMBL2109440","LY-2787106"
"4322","CHEMBL228133","CHEMBL228133"
"4323","CHEMBL3545034","ONO-2333MS"
"4324","CHEMBL3039531","DANIRIXIN"
"4325","CHEMBL136478","SODIUM NITROPRUSSIDE"
"4326","CHEMBL757","NANDROLONE"
"4327","CHEMBL2110581","BEVASIRANIB"
"4328","CHEMBL563","FLURBIPROFEN"
"4329","CHEMBL295316","PLUMBAGIN"
"4330","CHEMBL2106372","IOGLYCAMIC ACID"
"4331","CHEMBL3545281","AKN-028"
"4332","CHEMBL1201060","LOXAPINE HYDROCHLORIDE"
"4333","CHEMBL3786896","AZD-8165"
"4334","CHEMBL1234490","TERBUTRYNE"
"4335","CHEMBL3249110","13-DEOXYDOXORUBICIN"
"4336","CHEMBL445245","CHEMBL445245"
"4337","CHEMBL2107913","OPEBACAN"
"4338","CHEMBL287038","CHEMBL287038"
"4339","CHEMBL1908355","TENIDAP"
"4340","CHEMBL1201830","RILONACEPT"
"4341","CHEMBL2108793","TILACTASE"
"4342","CHEMBL4297316","PD-0299685"
"4343","CHEMBL1201472","ICODEXTRIN"
"4344","CHEMBL227924","CHEMBL227924"
"4345","CHEMBL2108816","YELLOW FEVER VACCINE"
"4346","CHEMBL304858","CHEMBL304858"
"4347","CHEMBL27577","SALICYLAMIDE"
"4348","CHEMBL1096885","VALRUBICIN"
"4349","CHEMBL450613","ZERANOL"
"4350","CHEMBL4594388","ANSUVIMAB"
"4351","CHEMBL2206292","PF-03654764"
"4352","CHEMBL279898","ENPROFYLLINE"
"4353","CHEMBL427342","IMIDOCARB"
"4354","CHEMBL4802171","ENSOVIBEP"
"4355","CHEMBL1201454","ALSEROXYLON"
"4356","CHEMBL467888","LGD-2941"
"4357","CHEMBL2104981","RILAPLADIB"
"4358","CHEMBL17669","ENGLITAZONE"
"4359","CHEMBL177275","CHEMBL177275"
"4360","CHEMBL1384","KANAMYCIN"
"4361","CHEMBL1200386","PREDNICARBATE"
"4362","CHEMBL1256472","CYTARABINE HYDROCHLORIDE"
"4363","CHEMBL4650504","PEGYLATED CARBOXYHEMOGLOBIN (BOVINE)"
"4364","CHEMBL371405","MARIZOMIB"
"4365","CHEMBL2108881","SEVIRUMAB"
"4366","CHEMBL195393","CHEMBL195393"
"4367","CHEMBL227529","ALOGLIPTIN BENZOATE"
"4368","CHEMBL1200828","CYCRIMINE HYDROCHLORIDE"
"4369","CHEMBL1201772","PRASUGREL"
"4370","CHEMBL2104445","TRITOQUALINE"
"4371","CHEMBL518647","CHEMBL518647"
"4372","CHEMBL415324","TRANILAST"
"4373","CHEMBL2109498","IPH-2101"
"4374","CHEMBL2107911","ONERCEPT"
"4375","CHEMBL299613","2-METHOXYESTRADIOL"
"4376","CHEMBL1424","XANTHINE"
"4377","CHEMBL4205422","MK-0752"
"4378","CHEMBL689","MANNITOL"
"4379","CHEMBL3393588","BTA-9881"
"4380","CHEMBL1887585","CHEMBL1887585"
"4381","CHEMBL3707298","MAGNESIUM PEROXIDE"
"4382","CHEMBL1201867","FERUMOXYTOL"
"4383","CHEMBL277535","BIFONAZOLE"
"4384","CHEMBL245416","L-MIMOSINE"
"4385","CHEMBL1236924","INT131"
"4386","CHEMBL2104607","NIKETHAMIDE"
"4387","CHEMBL2109307","LMB-7"
"4388","CHEMBL363498","CHEMBL363498"
"4389","CHEMBL2105318","OXABOLONE CIPIONATE"
"4390","CHEMBL4297208","TRIPLATIN TETRANITRATE"
"4391","CHEMBL269732","TACROLIMUS"
"4392","CHEMBL130","CHLORAMPHENICOL"
"4393","CHEMBL4297442","TD-139"
"4394","CHEMBL4446357","EBVACICLIB"
"4395","CHEMBL2035187","PACRITINIB"
"4396","CHEMBL2104461","HALOXAZOLAM"
"4397","CHEMBL1447815","INDIUM CHLORIDE"
"4398","CHEMBL4594497","SEPOFARSEN"
"4399","CHEMBL120563","THIRAM"
"4400","CHEMBL265502","SURAMIN"
"4401","CHEMBL66424","CHEMBL66424"
"4402","CHEMBL2178100","CHEMBL2178100"
"4403","CHEMBL2108072","PAMITEPLASE"
"4404","CHEMBL2108282","CATRIDECACOG"
"4405","CHEMBL847","OXAMNIQUINE"
"4406","CHEMBL310555","OXYQUINOLINE"
"4407","CHEMBL2364653","ANIFROLUMAB"
"4408","CHEMBL1572050","OCTYLDODECANOL"
"4409","CHEMBL1743082","TRASTUZUMAB EMTANSINE"
"4410","CHEMBL3707331","ROLAPITANT"
"4411","CHEMBL489798","CHEMBL489798"
"4412","CHEMBL1201087","CABERGOLINE"
"4413","CHEMBL406050","PX-12"
"4414","CHEMBL275638","FLAVONE"
"4415","CHEMBL13817","IBUTAMOREN"
"4416","CHEMBL1233278","CHEMBL1233278"
"4417","CHEMBL2103735","CETRORELIX ACETATE"
"4418","CHEMBL4297581","TOMINERSEN"
"4419","CHEMBL604","CUPRIC SULFATE"
"4420","CHEMBL3545164","AZD2066"
"4421","CHEMBL554","LAPATINIB"
"4422","CHEMBL4802163","NEZULCITINIB"
"4423","CHEMBL397647","JNJ-17166864"
"4424","CHEMBL1200521","ALMOTRIPTAN MALATE"
"4425","CHEMBL453280","ISOFORMONENTIN"
"4426","CHEMBL4802197","INOBRODIB"
"4427","CHEMBL4089731","EXICORILANT"
"4428","CHEMBL1200714","CHLORMEZANONE"
"4429","CHEMBL3818875","GSK2256294"
"4430","CHEMBL186179","MURAGLITAZAR"
"4431","CHEMBL370753","OPIPRAMOL"
"4432","CHEMBL625","THIABENDAZOLE"
"4433","CHEMBL2374220","LEDIPASVIR"
"4434","CHEMBL1201347","ANILERIDINE"
"4435","CHEMBL2218917","CEVIMELINE HYDROCHLORIDE"
"4436","CHEMBL1743004","CRENEZUMAB"
"4437","CHEMBL180517","CHEMBL180517"
"4438","CHEMBL4802141","CH-1504"
"4439","CHEMBL3545111","HEMAY-022"
"4440","CHEMBL3545140","QC-12"
"4441","CHEMBL1388","MONOBENZONE"
"4442","CHEMBL1201302","DEXAMETHASONE PHOSPHORIC ACID"
"4443","CHEMBL142703","VILDAGLIPTIN"
"4444","CHEMBL3707301","IDANPRAMINE"
"4445","CHEMBL157604","CHEMBL157604"
"4446","CHEMBL1641","HYDROCORTISONE PHOSPHORIC ACID"
"4447","CHEMBL2107778","SEGESTERONE"
"4448","CHEMBL3305985","ALCURONIUM"
"4449","CHEMBL495","ALPROSTADIL"
"4450","CHEMBL1201670","SARGRAMOSTIM"
"4451","CHEMBL1205","NELFINAVIR MESYLATE"
"4452","CHEMBL4526356","ZB-716"
"4453","CHEMBL2110783","HOPANTENIC ACID"
"4454","CHEMBL220346","CHEMBL220346"
"4455","CHEMBL1200755","CERULETIDE DIETHYLAMINE"
"4456","CHEMBL1214186","SINEFUNGIN"
"4457","CHEMBL328139","CHEMBL328139"
"4458","CHEMBL2360464","PEMETREXED DISODIUM"
"4459","CHEMBL4650285","TEMUTERKIB"
"4460","CHEMBL2107065","TIBEZONIUM IODIDE"
"4461","CHEMBL4297359","BIIB-028"
"4462","CHEMBL4297787","MONALIZUMAB"
"4463","CHEMBL134561","ICLAPRIM"
"4464","CHEMBL405130","WHI-P131"
"4465","CHEMBL2052016","CHEMBL2052016"
"4466","CHEMBL3544926","OBILTOXAXIMAB"
"4467","CHEMBL3989867","BICTEGRAVIR SODIUM"
"4468","CHEMBL523","NORDAZEPAM"
"4469","CHEMBL1236684","VIRGINIAMYCIN FACTOR S"
"4470","CHEMBL450940","PRINABEREL"
"4471","CHEMBL94394","BUFEXAMAC"
"4472","CHEMBL4069597","PRITELIVIR"
"4473","CHEMBL431701","SILYBIN A"
"4474","CHEMBL2109092","EPOETIN BETA"
"4475","CHEMBL684","DIETHYLCARBAMAZINE"
"4476","CHEMBL3544937","ZD-4190"
"4477","CHEMBL76029","CHEMBL76029"
"4478","CHEMBL1161949","3-(Heptyloxy)Benzoate"
"4479","CHEMBL1201574","ONABOTULINUMTOXINA"
"4480","CHEMBL4297839","TIRZEPATIDE"
"4481","CHEMBL37744","ZIMELDINE"
"4482","CHEMBL3349607","CHEMBL3349607"
"4483","CHEMBL1560089","XANTHINOL NIACINATE"
"4484","CHEMBL1232586","CHEMBL1232586"
"4485","CHEMBL2107866","PEGINESATIDE"
"4486","CHEMBL1057","CHEMBL1057"
"4487","CHEMBL205098","CHEMBL205098"
"4488","CHEMBL501867","VINCRISTINE SULFATE"
"4489","CHEMBL1568","FLUDARABINE"
"4490","CHEMBL186141","ANDROGRAPHOLIDE"
"4491","CHEMBL1228","OXYPHENBUTAZONE"
"4492","CHEMBL2088033","NOP-1A"
"4493","CHEMBL507048","COLIMYCIN"
"4494","CHEMBL275544","CHEMBL275544"
"4495","CHEMBL1980825","ANTINEOPLASTON A10"
"4496","CHEMBL428963","CHEMBL428963"
"4497","CHEMBL849","TRICLOSAN"
"4498","CHEMBL2107867","CENPLACEL-L"
"4499","CHEMBL430266","CALYCULIN A"
"4500","CHEMBL1212979","CHEMBL1212979"
"4501","CHEMBL260829","NEFIRACETAM"
"4502","CHEMBL4650522","ORN-0829 HYDRATE"
"4503","CHEMBL489586","MK-4965"
"4504","CHEMBL256147","TILARGININE"
"4505","CHEMBL1617398","FLUNIXIN"
"4506","CHEMBL2108615","LAPULEUCEL-T"
"4507","CHEMBL379652","1,3-PROPANEDIOL"
"4508","CHEMBL14193","4-HYDROXYBENZALDEHYDE"
"4509","CHEMBL1234916","CHEMBL1234916"
"4510","CHEMBL2108834","BELLADONNA ROOT"
"4511","CHEMBL1234088","CHEMBL1234088"
"4512","CHEMBL26424","TESMILIFENE"
"4513","CHEMBL13485","SU-11652"
"4514","CHEMBL4105630","ZURANOLONE"
"4515","CHEMBL521","IBUPROFEN"
"4516","CHEMBL1738","DEXRAZOXANE"
"4517","CHEMBL3905910","VORUCICLIB"
"4518","CHEMBL2108558","SENNA"
"4519","CHEMBL88","CYCLOPHOSPHAMIDE"
"4520","CHEMBL2108693","SYRUP"
"4521","CHEMBL3989558","METHYSERGIDE MALEATE"
"4522","CHEMBL3989921","NERATINIB MALEATE"
"4523","CHEMBL1206690","PARECOXIB"
"4524","CHEMBL17157","TERFENADINE"
"4525","CHEMBL325795","S-ROLIPRAM"
"4526","CHEMBL1192517","BIFEMELANE"
"4527","CHEMBL1503","OMEPRAZOLE"
"4528","CHEMBL4650513","GOFLIKICEPT"
"4529","CHEMBL4646511","GAMITRINIB"
"4530","CHEMBL1505","ALMOTRIPTAN"
"4531","CHEMBL285527","CHEMBL285527"
"4532","CHEMBL1616951","CANRENOATE"
"4533","CHEMBL2105804","IMPLITAPIDE"
"4534","CHEMBL4297808","PF-06823859"
"4535","CHEMBL4297402","VP-14637"
"4536","CHEMBL2108518","GELATIN"
"4537","CHEMBL4650402","JNJ-63733657"
"4538","CHEMBL1743021","FORAVIRUMAB"
"4539","CHEMBL2108286","TUROCTOCOG ALFA"
"4540","CHEMBL253896","XANTHOHUMOL"
"4541","CHEMBL1200679","ZINC CHLORIDE"
"4542","CHEMBL2354444","PIRARUBICIN"
"4543","CHEMBL4297408","NGX-267"
"4544","CHEMBL1236788","(R)-ICLAPRIM"
"4545","CHEMBL274119","RACEMETHIONINE"
"4546","CHEMBL2219740","CALCIUM GLUBIONATE"
"4547","CHEMBL1515","METHIMAZOLE"
"4548","CHEMBL1972860","ELESCLOMOL"
"4549","CHEMBL2364629","RIMEGEPANT SULFATE"
"4550","CHEMBL1162","NORETHINDRONE"
"4551","CHEMBL336908","CHEMBL336908"
"4552","CHEMBL4297535","FISH OIL TRIGLYCERIDES"
"4553","CHEMBL4298031","GREMUBAMAB"
"4554","CHEMBL1236394","TRICARBALLYLIC ACID"
"4555","CHEMBL2105487","SULFUR, PRECIPITATED"
"4556","CHEMBL1741037","R(+)XK469"
"4557","CHEMBL4594442","IMARADENANT"
"4558","CHEMBL771","CYCLOSERINE"
"4559","CHEMBL2106572","CALDARET"
"4560","CHEMBL1234621","Alpha-Sialoside"
"4561","CHEMBL2105505","SEQUIFENADINE"
"4562","CHEMBL1908324","METAMPICILLIN"
"4563","CHEMBL4650488","ETESEVIMAB"
"4564","CHEMBL4297869","COAGULATION FACTOR VIIA RECOMBINANT HUMAN"
"4565","CHEMBL522987","VESTIPITANT"
"4566","CHEMBL3039113","THEANINE"
"4567","CHEMBL2364614","LIAFENSINE"
"4568","CHEMBL1738797","ALECTINIB"
"4569","CHEMBL1201498","AMINO ACIDS"
"4570","CHEMBL4297301","METHYL-D9-CHOLINE"
"4571","CHEMBL1614713","CC-401"
"4572","CHEMBL2106370","ILAPRAZOLE"
"4573","CHEMBL2105160","NAMINIDIL"
"4574","CHEMBL495758","CHEMBL495758"
"4575","CHEMBL1201098","CEFOTETAN DISODIUM"
"4576","CHEMBL216973","5-Aminoisoquinoline"
"4577","CHEMBL406863","CHEMBL406863"
"4578","CHEMBL3989870","BERZOSERTIB"
"4579","CHEMBL1200662","HEMIN"
"4580","CHEMBL3781845","CHEMBL3781845"
"4581","CHEMBL4298092","GLOFITAMAB"
"4582","CHEMBL2142592","TALADEGIB"
"4583","CHEMBL306043","GOLD SODIUM THIOMALATE"
"4584","CHEMBL3301610","ABEMACICLIB"
"4585","CHEMBL1166","ARGATROBAN"
"4586","CHEMBL4650496","NM-21-1480"
"4587","CHEMBL609980","AMINOETHYL NITRATE"
"4588","CHEMBL1741134","PICOSULFURIC ACID"
"4589","CHEMBL62855","CHEMBL62855"
"4590","CHEMBL4297606","RECOFLAVONE"
"4591","CHEMBL308148","SAREDUTANT"
"4592","CHEMBL588","FENOLDOPAM"
"4593","CHEMBL356002","CHEMBL356002"
"4594","CHEMBL583912","(-)-EPICATECHIN"
"4595","CHEMBL3093499","L-377202"
"4596","CHEMBL601","AMINOLEVULINIC ACID"
"4597","CHEMBL1743066","RONTALIZUMAB"
"4598","CHEMBL4297498","SSR-150106"
"4599","CHEMBL1867342","BUTAFENACIL"
"4600","CHEMBL1605650","CHEMBL1605650"
"4601","CHEMBL2106566","CALCIUM PHOSPHATE, TRIBASIC"
"4602","CHEMBL1206245","BRICICLIB"
"4603","CHEMBL63130","BENZYLCYSTEINE"
"4604","CHEMBL491429","CHEMBL491429"
"4605","CHEMBL1200968","HYDROCORTISONE SODIUM PHOSPHATE"
"4606","CHEMBL3545121","EPITINIB"
"4607","CHEMBL1592","QUINAPRIL"
"4608","CHEMBL4297666","OMIDENEPAG ISOPROPYL"
"4609","CHEMBL1819440","ORNIPRESSIN"
"4610","CHEMBL268736","VALERIC ACID"
"4611","CHEMBL1200622","PARICALCITOL"
"4612","CHEMBL1909285","NITREFAZOLE"
"4613","CHEMBL479579","PHOSPHORAMIDON"
"4614","CHEMBL226335","RUTIN"
"4615","CHEMBL269864","ULODESINE"
"4616","CHEMBL567204","CHEMBL567204"
"4617","CHEMBL2103851","AMUVATINIB"
"4618","CHEMBL2109346","AME-133V"
"4619","CHEMBL1200796","CYCLOPHOSPHAMIDE"
"4620","CHEMBL1201263","HYDROCORTAMATE"
"4621","CHEMBL3894860","TRILACICLIB"
"4622","CHEMBL1236251","TRIETHYL PHOSPHATE"
"4623","CHEMBL4298200","LIFILEUCEL"
"4624","CHEMBL2104678","AZINTAMIDE"
"4625","CHEMBL379300","A-443654"
"4626","CHEMBL146245","CHEMBL146245"
"4627","CHEMBL101309","AVASIMIBE"
"4628","CHEMBL3184437","DICHLOROBENZYL ALCOHOL"
"4629","CHEMBL4594396","8-CHLOROADENOSINE"
"4630","CHEMBL356388","ETAZOLATE"
"4631","CHEMBL2068724","ACAMPROSATE CALCIUM"
"4632","CHEMBL4594290","TANIBORBACTAM"
"4633","CHEMBL240597","CHENODIOL"
"4634","CHEMBL790","CHLORHEXIDINE"
"4635","CHEMBL341273","CHEMBL341273"
"4636","CHEMBL4297682","ABBV-257"
"4637","CHEMBL4297789","MT-3724"
"4638","CHEMBL312862","DEMECOLCINE"
"4639","CHEMBL3182813","CHEMBL3182813"
"4640","CHEMBL2106389","IOCARMIC ACID"
"4641","CHEMBL428462","CHEMBL428462"
"4642","CHEMBL2106419","LERCANIDIPINE HYDROCHLORIDE"
"4643","CHEMBL3545006","PWT-33587"
"4644","CHEMBL3707336","FERROUS CARBONATE"
"4645","CHEMBL4297957","AVASOPASEM MANGANESE"
"4646","CHEMBL1682","SORBITOL"
"4647","CHEMBL507282","DENUFOSOL"
"4648","CHEMBL1207607","TETRAPHENYLPORPHINE TETRASULFONIC ACID"
"4649","CHEMBL861","MEPHENYTOIN"
"4650","CHEMBL3545154","POZIOTINIB"
"4651","CHEMBL4297827","SGN-CD352A"
"4652","CHEMBL107430","NRX195183"
"4653","CHEMBL2364608","DORAVIRINE"
"4654","CHEMBL2107874","ROMOSOZUMAB"
"4655","CHEMBL1200869","METRONIDAZOLE HYDROCHLORIDE"
"4656","CHEMBL1237124","MECLOCYCLINE"
"4657","CHEMBL626","NAFTIFINE"
"4658","CHEMBL456929","CHEMBL456929"
"4659","CHEMBL341824","PTEROIC ACID"
"4660","CHEMBL1201127","DARUNAVIR ETHANOLATE"
"4661","CHEMBL1604","CEPHRADINE"
"4662","CHEMBL1200393","GREPAFLOXACIN HYDROCHLORIDE"
"4663","CHEMBL281764","TABIMORELIN"
"4664","CHEMBL4297405","TAK-243"
"4665","CHEMBL4650477","FRENLOSIRSEN SODIUM"
"4666","CHEMBL1766417","CHEMBL1766417"
"4667","CHEMBL3707214","MORPHOLINE SALICYLATE"
"4668","CHEMBL3707347","VERINURAD"
"4669","CHEMBL358040","NORFENEFRINE"
"4670","CHEMBL552128","CHEMBL552128"
"4671","CHEMBL1256786","FORMOTEROL"
"4672","CHEMBL3989731","GEPEFRINE"
"4673","CHEMBL414357","EXENATIDE"
"4674","CHEMBL1200728","GUANIDINE HYDROCHLORIDE"
"4675","CHEMBL1201620","SOMATREM"
"4676","CHEMBL1512580","XALIPRODEN"
"4677","CHEMBL3989885","TRIMEPRAZINE TARTRATE"
"4678","CHEMBL3545101","KRP203"
"4679","CHEMBL3989996","PORGAVIXIMAB"
"4680","CHEMBL104264","H-89"
"4681","CHEMBL221181","CHEMBL221181"
"4682","CHEMBL4297804","PF-06263507"
"4683","CHEMBL1201439","BASILIXIMAB"
"4684","CHEMBL3833402","ALUMINUM SULFATE"
"4685","CHEMBL4297706","BMS-986179"
"4686","CHEMBL1235122","CHEMBL1235122"
"4687","CHEMBL3707339","PYRIDOXAL 5-PHOSPHATE GLUTAMIC ACID"
"4688","CHEMBL2109662","DALANTERCEPT"
"4689","CHEMBL402001","MANNOSE-6-PHOSPHATE"
"4690","CHEMBL972","SELEGILINE"
"4691","CHEMBL4297479","NESOLICAFTOR"
"4692","CHEMBL4297240","ONASEMNOGENE ABEPARVOVEC"
"4693","CHEMBL3127326","OMBITASVIR"
"4694","CHEMBL288436","CHEMBL288436"
"4695","CHEMBL2030402","CHEMBL2030402"
"4696","CHEMBL248643","CHEMBL248643"
"4697","CHEMBL4297529","RISUTEGANIB"
"4698","CHEMBL3545351","AV-101"
"4699","CHEMBL3990039","MARSTACIMAB"
"4700","CHEMBL2106049","CHARCOAL, ACTIVATED"
"4701","CHEMBL175105","CHEMBL175105"
"4702","CHEMBL184618","FRAMYCETIN"
"4703","CHEMBL3317856","GEPOTIDACIN"
"4704","CHEMBL2105051","LESOPITRON"
"4705","CHEMBL282686","TESAGLITAZAR"
"4706","CHEMBL1765508","SPERGUALIN"
"4707","CHEMBL41355","EZOGABINE"
"4708","CHEMBL551043","CHEMBL551043"
"4709","CHEMBL253371","ALVERINE"
"4710","CHEMBL439849","VILAZODONE"
"4711","CHEMBL1230135","CHEMBL1230135"
"4712","CHEMBL1743025","GANTENERUMAB"
"4713","CHEMBL2108315","SOMATROPIN PEGOL"
"4714","CHEMBL1201037","EFLORNITHINE HYDROCHLORIDE"
"4715","CHEMBL1794734","MEVALONIC ACID"
"4716","CHEMBL2107212","IOBITRIDOL"
"4717","CHEMBL1350","TILUDRONIC ACID"
"4718","CHEMBL500468","GHRELIN"
"4719","CHEMBL4297785","VIBOSTOLIMAB"
"4720","CHEMBL1201827","PANITUMUMAB"
"4721","CHEMBL1889140","ROPIVACAINE HYDROCHLORIDE"
"4722","CHEMBL1593566","DELTAMETHRIN"
"4723","CHEMBL3581647","BIRABRESIB"
"4724","CHEMBL3544916","GUADECITABINE"
"4725","CHEMBL346059","CHEMBL346059"
"4726","CHEMBL4297700","BIMEKIZUMAB"
"4727","CHEMBL451721","(S)-Coriolic Acid"
"4728","CHEMBL4594341","VIXARELIMAB"
"4729","CHEMBL1094304","OLOMOUCINE II"
"4730","CHEMBL3545125","MIROGABALIN"
"4731","CHEMBL4297340","GALLIUM OXODOTREOTIDE GA-68"
"4732","CHEMBL562318","MARDEPODECT"
"4733","CHEMBL4297166","TEICOPLANIN"
"4734","CHEMBL458624","CHEMBL458624"
"4735","CHEMBL411879","LATRUNCULIN B"
"4736","CHEMBL2105738","GALETERONE"
"4737","CHEMBL1265","ADAPALENE"
"4738","CHEMBL397666","CHEMBL397666"
"4739","CHEMBL229128","MEPHENESIN"
"4740","CHEMBL431770","ISTRADEFYLLINE"
"4741","CHEMBL3586404","ONATASERTIB"
"4742","CHEMBL77921","MEDETOMIDINE"
"4743","CHEMBL417","EPIRUBICIN"
"4744","CHEMBL12713","SERTINDOLE"
"4745","CHEMBL3039545","LUSPATERCEPT"
"4746","CHEMBL259771","Mb06322"
"4747","CHEMBL3039523","VELEDIMEX"
"4748","CHEMBL1233239","CHEMBL1233239"
"4749","CHEMBL486954","CHEMBL486954"
"4750","CHEMBL3707383","MONGERSEN SODIUM"
"4751","CHEMBL2151439","CHEMBL2151439"
"4752","CHEMBL3306201","CHEMBL3306201"
"4753","CHEMBL1681","IODOHIPPURATE"
"4754","CHEMBL583","GREPAFLOXACIN"
"4755","CHEMBL2108201","DEXTRANOMER"
"4756","CHEMBL3545271","PBF-999"
"4757","CHEMBL4297445","TRC-150094"
"4758","CHEMBL237127","CHEMBL237127"
"4759","CHEMBL1332032","TRIFLUSAL"
"4760","CHEMBL42423","4-Nitrocatechol"
"4761","CHEMBL3301587","DURVALUMAB"
"4762","CHEMBL1742996","BRODALUMAB"
"4763","CHEMBL4297743","ELEZANUMAB"
"4764","CHEMBL3707311","VAMOROLONE"
"4765","CHEMBL4297644","SIMUROSERTIB"
"4766","CHEMBL359482","CHEMBL359482"
"4767","CHEMBL2109401","AV-203"
"4768","CHEMBL277100","TEMAFLOXACIN"
"4769","CHEMBL2109266","AVE-9633"
"4770","CHEMBL4597193","VALEMETOSTAT"
"4771","CHEMBL1614702","SCIO-323"
"4772","CHEMBL4594436","ALOFANIB"
"4773","CHEMBL2106059","BOLDENONE UNDECYLENATE"
"4774","CHEMBL1413199","DIPHENADIONE"
"4775","CHEMBL1201162","DORZOLAMIDE HYDROCHLORIDE"
"4776","CHEMBL6273","FLEROXACIN"
"4777","CHEMBL1742483","RESOLVIN E1"
"4778","CHEMBL4297325","SIMMITECAN"
"4779","CHEMBL3545382","R-348"
"4780","CHEMBL3989919","FOSNETUPITANT CHLORIDE HYDROCHLORIDE"
"4781","CHEMBL82301","VICRIVIROC"
"4782","CHEMBL568150","AS-605240"
"4783","CHEMBL3989969","OPIGOLIX"
